0,55,42,37,32,27,11,6,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0.0,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,1.49
0.0,0.0,0.34,0.0,0.0,0.0,0.34,0.32,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
